"Team, Driver, LapNumber,Compound, Stint, LapTime, TyreLife, FreshTyre, TrackStatus, IsAccurate"
"Williams,STR,2.0,SUPERSOFT,1,None,2.0,True,4,False"
"Williams,STR,3.0,SUPERSOFT,1,None,3.0,True,4,False"
"Williams,STR,4.0,SUPERSOFT,1,None,4.0,True,4,False"
"Williams,STR,5.0,SUPERSOFT,1,109891000000,5.0,True,1,False"
"Williams,STR,6.0,SUPERSOFT,1,108767000000,6.0,True,1,True"
"Williams,STR,7.0,SUPERSOFT,1,135633000000,7.0,True,26,False"
"Williams,STR,8.0,SUPERSOFT,1,129740000000,8.0,True,67,False"
"Williams,STR,9.0,SUPERSOFT,1,107758000000,9.0,True,1,True"
"Williams,STR,10.0,SUPERSOFT,1,107667000000,10.0,True,1,True"
"Williams,STR,11.0,SUPERSOFT,1,107937000000,11.0,True,1,True"
"Williams,STR,12.0,SUPERSOFT,1,107732000000,12.0,True,1,True"
"Williams,STR,13.0,SUPERSOFT,1,107630000000,13.0,True,1,True"
"Williams,STR,14.0,SUPERSOFT,1,107827000000,14.0,True,1,True"
"Williams,STR,15.0,SUPERSOFT,1,107983000000,15.0,True,1,True"
"Williams,STR,16.0,SUPERSOFT,1,107700000000,16.0,True,1,True"
"Williams,STR,17.0,SUPERSOFT,1,107943000000,17.0,True,1,True"
"Williams,STR,18.0,SUPERSOFT,1,107709000000,18.0,True,1,True"
"Williams,STR,19.0,SUPERSOFT,1,107603000000,19.0,True,1,True"
"Williams,STR,20.0,SUPERSOFT,1,107457000000,20.0,True,1,True"
"Williams,STR,21.0,SUPERSOFT,1,107275000000,21.0,True,1,True"
"Williams,STR,22.0,SUPERSOFT,1,107248000000,22.0,True,1,True"
"Williams,STR,23.0,SUPERSOFT,1,107040000000,23.0,True,1,True"
"Williams,STR,24.0,SUPERSOFT,1,107203000000,24.0,True,1,True"
"Williams,STR,25.0,SUPERSOFT,1,107131000000,25.0,True,1,True"
"Williams,STR,26.0,SUPERSOFT,1,107327000000,26.0,True,1,True"
"Williams,STR,27.0,SUPERSOFT,1,107423000000,27.0,True,1,True"
"Williams,STR,28.0,SUPERSOFT,1,106278000000,28.0,True,1,True"
"Williams,STR,29.0,SUPERSOFT,1,105821000000,29.0,True,1,True"
"Williams,STR,30.0,SUPERSOFT,1,105766000000,30.0,True,1,True"
"Williams,STR,31.0,SUPERSOFT,1,105526000000,31.0,True,1,True"
"Williams,STR,32.0,SUPERSOFT,1,105160000000,32.0,True,1,True"
"Williams,STR,33.0,SUPERSOFT,1,105637000000,33.0,True,1,True"
"Williams,STR,34.0,SUPERSOFT,1,105493000000,34.0,True,1,True"
"Williams,STR,35.0,SUPERSOFT,1,105965000000,35.0,True,1,True"
"Williams,STR,36.0,SUPERSOFT,1,105672000000,36.0,True,1,True"
"Williams,STR,37.0,SUPERSOFT,1,105636000000,37.0,True,1,True"
"Williams,STR,38.0,SUPERSOFT,1,107249000000,38.0,True,1,True"
"Williams,STR,39.0,SUPERSOFT,1,106433000000,39.0,True,1,True"
"Williams,STR,40.0,SUPERSOFT,1,107905000000,40.0,True,1,False"
"Williams,STR,41.0,ULTRASOFT,2,125942000000,1.0,True,1,False"
"Williams,STR,42.0,ULTRASOFT,2,104888000000,2.0,True,1,True"
"Williams,STR,43.0,ULTRASOFT,2,104536000000,3.0,True,1,True"
"Williams,STR,44.0,ULTRASOFT,2,105081000000,4.0,True,1,True"
"Williams,STR,45.0,ULTRASOFT,2,106371000000,5.0,True,1,True"
"Williams,STR,46.0,ULTRASOFT,2,105651000000,6.0,True,1,True"
"Williams,STR,47.0,ULTRASOFT,2,106143000000,7.0,True,2,True"
"Williams,STR,48.0,ULTRASOFT,2,105444000000,8.0,True,2,True"
"Williams,STR,49.0,ULTRASOFT,2,105343000000,9.0,True,1,True"
"Williams,STR,50.0,ULTRASOFT,2,106243000000,10.0,True,1,True"
"Williams,STR,51.0,ULTRASOFT,2,104425000000,11.0,True,1,True"
"Williams,STR,52.0,ULTRASOFT,2,104459000000,12.0,True,1,True"
"Williams,STR,53.0,ULTRASOFT,2,104033000000,13.0,True,1,True"
"Williams,STR,54.0,ULTRASOFT,2,104583000000,14.0,True,1,True"
