"Team, Driver, LapNumber,Compound, Stint, LapTime, TyreLife, FreshTyre, TrackStatus, IsAccurate"
"Toro Rosso,HAR,2.0,ULTRASOFT,2.0,None,1.0,True,4,False"
"Toro Rosso,HAR,3.0,ULTRASOFT,2.0,None,2.0,True,4,False"
"Toro Rosso,HAR,4.0,ULTRASOFT,2.0,None,3.0,True,4,False"
"Toro Rosso,HAR,5.0,ULTRASOFT,2.0,None,4.0,True,4,False"
"Toro Rosso,HAR,6.0,ULTRASOFT,2.0,120876000000,5.0,True,1,False"
"Toro Rosso,HAR,7.0,ULTRASOFT,2.0,114711000000,6.0,True,1,True"
"Toro Rosso,HAR,8.0,ULTRASOFT,2.0,113215000000,7.0,True,1,True"
"Toro Rosso,HAR,9.0,ULTRASOFT,2.0,111878000000,8.0,True,1,False"
"Toro Rosso,HAR,10.0,ULTRASOFT,2.0,111480000000,9.0,True,2,True"
"Toro Rosso,HAR,11.0,ULTRASOFT,2.0,113064000000,10.0,True,2,True"
"Toro Rosso,HAR,12.0,ULTRASOFT,2.0,111340000000,11.0,True,1,True"
"Toro Rosso,HAR,13.0,ULTRASOFT,2.0,111125000000,12.0,True,1,True"
"Toro Rosso,HAR,14.0,ULTRASOFT,2.0,111598000000,13.0,True,2,True"
"Toro Rosso,HAR,15.0,ULTRASOFT,2.0,111494000000,14.0,True,2,True"
"Toro Rosso,HAR,16.0,ULTRASOFT,2.0,111049000000,15.0,True,1,True"
"Toro Rosso,HAR,17.0,ULTRASOFT,2.0,111075000000,16.0,True,1,True"
"Toro Rosso,HAR,18.0,ULTRASOFT,2.0,111100000000,17.0,True,2,True"
"Toro Rosso,HAR,19.0,ULTRASOFT,2.0,110758000000,18.0,True,1,True"
"Toro Rosso,HAR,20.0,ULTRASOFT,2.0,110915000000,19.0,True,2,True"
"Toro Rosso,HAR,21.0,ULTRASOFT,2.0,111148000000,20.0,True,1,True"
"Toro Rosso,HAR,22.0,ULTRASOFT,2.0,114983000000,21.0,True,1,False"
"Toro Rosso,HAR,23.0,SUPERSOFT,3.0,128731000000,1.0,True,1,False"
"Toro Rosso,HAR,24.0,SUPERSOFT,3.0,109538000000,2.0,True,1,True"
"Toro Rosso,HAR,25.0,SUPERSOFT,3.0,109250000000,3.0,True,1,True"
"Toro Rosso,HAR,26.0,SUPERSOFT,3.0,110532000000,4.0,True,1,True"
"Toro Rosso,HAR,27.0,SUPERSOFT,3.0,109304000000,5.0,True,1,True"
"Toro Rosso,HAR,28.0,SUPERSOFT,3.0,109119000000,6.0,True,1,True"
"Toro Rosso,HAR,29.0,SUPERSOFT,3.0,109676000000,7.0,True,1,True"
"Toro Rosso,HAR,30.0,SUPERSOFT,3.0,109260000000,8.0,True,1,True"
"Toro Rosso,HAR,31.0,SUPERSOFT,3.0,108577000000,9.0,True,1,True"
"Toro Rosso,HAR,32.0,SUPERSOFT,3.0,109560000000,10.0,True,1,True"
"Toro Rosso,HAR,33.0,SUPERSOFT,3.0,110875000000,11.0,True,1,True"
"Toro Rosso,HAR,34.0,SUPERSOFT,3.0,109097000000,12.0,True,1,True"
"Toro Rosso,HAR,35.0,SUPERSOFT,3.0,108554000000,13.0,True,1,True"
"Toro Rosso,HAR,36.0,SUPERSOFT,3.0,108521000000,14.0,True,1,True"
"Toro Rosso,HAR,37.0,SUPERSOFT,3.0,108564000000,15.0,True,1,True"
"Toro Rosso,HAR,38.0,SUPERSOFT,3.0,108394000000,16.0,True,1,True"
"Toro Rosso,HAR,39.0,SUPERSOFT,3.0,133044000000,17.0,True,24,False"
"Toro Rosso,HAR,40.0,ULTRASOFT,4.0,None,1.0,True,4,False"
"Toro Rosso,HAR,41.0,ULTRASOFT,4.0,131733000000,2.0,True,4,False"
"Toro Rosso,HAR,42.0,ULTRASOFT,4.0,112725000000,3.0,True,4,False"
"Toro Rosso,HAR,43.0,ULTRASOFT,4.0,117235000000,4.0,True,4,False"
"Toro Rosso,HAR,44.0,ULTRASOFT,4.0,None,5.0,True,4,False"
"Toro Rosso,HAR,45.0,ULTRASOFT,4.0,None,6.0,True,4,False"
"Toro Rosso,HAR,46.0,ULTRASOFT,4.0,None,7.0,True,4,False"
"Toro Rosso,HAR,47.0,ULTRASOFT,4.0,None,8.0,True,4,False"
"Toro Rosso,HAR,48.0,ULTRASOFT,4.0,113282000000,9.0,True,1,False"
"Toro Rosso,HAR,49.0,ULTRASOFT,4.0,111140000000,10.0,True,2,True"
"Toro Rosso,HAR,50.0,ULTRASOFT,4.0,109205000000,11.0,True,1,True"
"Toro Rosso,HAR,51.0,ULTRASOFT,4.0,108288000000,12.0,True,1,True"
