"Team, Driver, LapNumber,Compound, Stint, LapTime, TyreLife, FreshTyre, TrackStatus, IsAccurate"
"Red Bull Racing,VER,2,SUPERSOFT,1.0,69911000000,4.0,False,2,True"
"Red Bull Racing,VER,3,SUPERSOFT,1.0,69816000000,5.0,False,1,True"
"Red Bull Racing,VER,4,SUPERSOFT,1.0,69706000000,6.0,False,1,True"
"Red Bull Racing,VER,5,SUPERSOFT,1.0,69728000000,7.0,False,1,True"
"Red Bull Racing,VER,6,SUPERSOFT,1.0,69617000000,8.0,False,1,True"
"Red Bull Racing,VER,7,SUPERSOFT,1.0,69405000000,9.0,False,1,True"
"Red Bull Racing,VER,8,SUPERSOFT,1.0,69401000000,10.0,False,1,True"
"Red Bull Racing,VER,9,SUPERSOFT,1.0,69263000000,11.0,False,1,True"
"Red Bull Racing,VER,10,SUPERSOFT,1.0,69320000000,12.0,False,1,True"
"Red Bull Racing,VER,11,SUPERSOFT,1.0,69299000000,13.0,False,1,True"
"Red Bull Racing,VER,12,SUPERSOFT,1.0,69306000000,14.0,False,2,True"
"Red Bull Racing,VER,13,SUPERSOFT,1.0,69785000000,15.0,False,2,True"
"Red Bull Racing,VER,14,SUPERSOFT,1.0,69133000000,16.0,False,2,True"
"Red Bull Racing,VER,15,SUPERSOFT,1.0,87553000000,17.0,False,26,False"
"Red Bull Racing,VER,16,SOFT,2.0,93857000000,1.0,True,67,False"
"Red Bull Racing,VER,17,SOFT,2.0,68687000000,2.0,True,1,True"
"Red Bull Racing,VER,18,SOFT,2.0,68682000000,3.0,True,1,True"
"Red Bull Racing,VER,19,SOFT,2.0,68736000000,4.0,True,1,True"
"Red Bull Racing,VER,20,SOFT,2.0,69037000000,5.0,True,1,True"
"Red Bull Racing,VER,21,SOFT,2.0,68445000000,6.0,True,1,True"
"Red Bull Racing,VER,22,SOFT,2.0,68557000000,7.0,True,1,True"
"Red Bull Racing,VER,23,SOFT,2.0,68451000000,8.0,True,1,True"
"Red Bull Racing,VER,24,SOFT,2.0,68429000000,9.0,True,1,True"
"Red Bull Racing,VER,25,SOFT,2.0,68365000000,10.0,True,1,True"
"Red Bull Racing,VER,26,SOFT,2.0,68509000000,11.0,True,1,True"
"Red Bull Racing,VER,27,SOFT,2.0,68351000000,12.0,True,1,True"
"Red Bull Racing,VER,28,SOFT,2.0,68461000000,13.0,True,1,True"
"Red Bull Racing,VER,29,SOFT,2.0,68784000000,14.0,True,1,True"
"Red Bull Racing,VER,30,SOFT,2.0,68376000000,15.0,True,1,True"
"Red Bull Racing,VER,31,SOFT,2.0,68302000000,16.0,True,1,True"
"Red Bull Racing,VER,32,SOFT,2.0,68417000000,17.0,True,1,True"
"Red Bull Racing,VER,33,SOFT,2.0,68475000000,18.0,True,1,True"
"Red Bull Racing,VER,34,SOFT,2.0,68689000000,19.0,True,1,True"
"Red Bull Racing,VER,35,SOFT,2.0,68594000000,20.0,True,1,True"
"Red Bull Racing,VER,36,SOFT,2.0,68428000000,21.0,True,1,True"
"Red Bull Racing,VER,37,SOFT,2.0,68912000000,22.0,True,1,True"
"Red Bull Racing,VER,38,SOFT,2.0,68815000000,23.0,True,1,True"
"Red Bull Racing,VER,39,SOFT,2.0,68566000000,24.0,True,1,True"
"Red Bull Racing,VER,40,SOFT,2.0,68719000000,25.0,True,1,True"
"Red Bull Racing,VER,41,SOFT,2.0,68713000000,26.0,True,1,True"
"Red Bull Racing,VER,42,SOFT,2.0,68471000000,27.0,True,1,True"
"Red Bull Racing,VER,43,SOFT,2.0,68558000000,28.0,True,1,True"
"Red Bull Racing,VER,44,SOFT,2.0,68873000000,29.0,True,1,True"
"Red Bull Racing,VER,45,SOFT,2.0,68371000000,30.0,True,1,True"
"Red Bull Racing,VER,46,SOFT,2.0,68134000000,31.0,True,1,True"
"Red Bull Racing,VER,47,SOFT,2.0,68181000000,32.0,True,1,True"
"Red Bull Racing,VER,48,SOFT,2.0,68384000000,33.0,True,1,True"
"Red Bull Racing,VER,49,SOFT,2.0,68203000000,34.0,True,1,True"
"Red Bull Racing,VER,50,SOFT,2.0,68265000000,35.0,True,1,True"
"Red Bull Racing,VER,51,SOFT,2.0,68037000000,36.0,True,1,True"
"Red Bull Racing,VER,52,SOFT,2.0,67999000000,37.0,True,1,True"
"Red Bull Racing,VER,53,SOFT,2.0,68212000000,38.0,True,1,True"
"Red Bull Racing,VER,54,SOFT,2.0,68415000000,39.0,True,2,True"
"Red Bull Racing,VER,55,SOFT,2.0,68291000000,40.0,True,2,True"
"Red Bull Racing,VER,56,SOFT,2.0,68087000000,41.0,True,2,True"
"Red Bull Racing,VER,57,SOFT,2.0,68055000000,42.0,True,2,True"
"Red Bull Racing,VER,58,SOFT,2.0,67941000000,43.0,True,2,True"
"Red Bull Racing,VER,59,SOFT,2.0,67825000000,44.0,True,1,True"
"Red Bull Racing,VER,60,SOFT,2.0,67703000000,45.0,True,1,True"
"Red Bull Racing,VER,61,SOFT,2.0,67925000000,46.0,True,1,True"
"Red Bull Racing,VER,62,SOFT,2.0,67861000000,47.0,True,1,True"
"Red Bull Racing,VER,63,SOFT,2.0,67828000000,48.0,True,2,True"
"Red Bull Racing,VER,64,SOFT,2.0,68359000000,49.0,True,2,True"
"Red Bull Racing,VER,65,SOFT,2.0,68042000000,50.0,True,2,True"
"Red Bull Racing,VER,66,SOFT,2.0,67634000000,51.0,True,1,True"
"Red Bull Racing,VER,67,SOFT,2.0,67558000000,52.0,True,1,True"
"Red Bull Racing,VER,68,SOFT,2.0,67469000000,53.0,True,1,True"
"Red Bull Racing,VER,69,SOFT,2.0,67449000000,54.0,True,1,True"
"Red Bull Racing,VER,70,SOFT,2.0,67442000000,55.0,True,1,True"
"Red Bull Racing,VER,71,SOFT,2.0,67623000000,56.0,True,1,True"
